sample_id,dataset,method,label,answer,num_nodes,num_edges,num_induced_nodes,num_induced_edges,num_candidates,num_selected,objective,mean_pairwise_similarity,latency_sec,selected_node_count,selected_edge_count,llm_eval_ready
2229,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.939872393819223,0.0,0.03288388252258301,6.0,5.0,1.0
2230,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.960224182034113,0.0,0.024477481842041016,5.0,4.0,1.0
2231,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9582100670110243,0.0,0.021600008010864258,4.0,3.0,1.0
2232,explaGraphs,osrcd,counter,counter,7,7,7,7,17,1,0.9339107067984179,0.0,0.053070783615112305,7.0,7.0,1.0
2233,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9809596577136106,0.0,0.020615816116333008,4.0,3.0,1.0
2234,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9492403818424582,0.0,0.027385234832763672,5.0,4.0,1.0
2235,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.963203708509337,0.0,0.037053585052490234,6.0,5.0,1.0
2236,explaGraphs,osrcd,counter,counter,7,6,7,6,16,1,0.9713240574002433,0.0,0.051268577575683594,7.0,6.0,1.0
2237,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9610491772501005,0.0,0.02724933624267578,5.0,4.0,1.0
2238,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9307498723393217,0.0,0.02028965950012207,4.0,3.0,1.0
2239,explaGraphs,osrcd,counter,counter,8,7,8,7,21,1,0.9469387431208365,0.0,0.07165980339050293,8.0,7.0,1.0
2240,explaGraphs,osrcd,support,support,6,5,6,5,13,1,0.9443382855003578,0.0,0.04025912284851074,6.0,5.0,1.0
2241,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9543719950236418,0.0,0.02495884895324707,5.0,4.0,1.0
2242,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9613976022553427,0.0,0.02159571647644043,4.0,3.0,1.0
2243,explaGraphs,osrcd,counter,counter,7,6,7,6,16,1,0.9462323585096136,0.0,0.05071091651916504,7.0,6.0,1.0
2244,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9195811537476171,0.0,0.021199464797973633,4.0,3.0,1.0
2245,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9578901213307651,0.0,0.020290136337280273,4.0,3.0,1.0
2246,explaGraphs,osrcd,support,support,7,6,7,6,16,1,0.9521818030215093,0.0,0.05054903030395508,7.0,6.0,1.0
2247,explaGraphs,osrcd,support,support,6,5,6,5,12,1,0.9665893083441335,0.0,0.03695416450500488,6.0,5.0,1.0
2248,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9177705384209809,0.0,0.02747941017150879,5.0,4.0,1.0
2249,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.986020820522074,0.0,0.02160930633544922,4.0,3.0,1.0
2250,explaGraphs,osrcd,support,support,9,8,9,8,25,1,0.9496950483113537,0.0,0.09461283683776855,9.0,8.0,1.0
2251,explaGraphs,osrcd,support,support,7,6,7,6,16,1,0.9731926587616154,0.0,0.05148172378540039,7.0,6.0,1.0
2252,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.960302013872677,0.0,0.027855396270751953,5.0,4.0,1.0
2253,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9438810225351443,0.0,0.021588802337646484,4.0,3.0,1.0
2254,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9385874628705921,0.0,0.021033763885498047,4.0,3.0,1.0
2255,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9487536364483579,0.0,0.020124435424804688,4.0,3.0,1.0
2256,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9650348147496743,0.0,0.021326780319213867,4.0,3.0,1.0
2257,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9785547862585585,0.0,0.02138352394104004,4.0,3.0,1.0
2258,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9335940099537471,0.0,0.032829999923706055,6.0,5.0,1.0
2259,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.9618084348432764,0.0,0.039670467376708984,6.0,5.0,1.0
2260,explaGraphs,osrcd,counter,counter,7,7,7,7,17,1,0.9630779176604546,0.0,0.054485321044921875,7.0,7.0,1.0
2261,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.9605934356624006,0.0,0.03796839714050293,6.0,5.0,1.0
2262,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9442554513499396,0.0,0.02030324935913086,4.0,3.0,1.0
2263,explaGraphs,osrcd,counter,counter,7,6,7,6,16,1,0.9373387009441474,0.0,0.05019354820251465,7.0,6.0,1.0
2264,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9446937061973706,0.0,0.024855613708496094,5.0,4.0,1.0
2265,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.977055002847389,0.0,0.02069878578186035,4.0,3.0,1.0
2266,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9741028356456034,0.0,0.020281076431274414,4.0,3.0,1.0
2267,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.958573684286066,0.0,0.02062821388244629,4.0,3.0,1.0
2268,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9535216549640568,0.0,0.02703094482421875,5.0,4.0,1.0
2269,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9540640865045258,0.0,0.024541616439819336,5.0,4.0,1.0
2270,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9667006411534278,0.0,0.020730257034301758,4.0,3.0,1.0
2271,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.965657470605197,0.0,0.02009129524230957,4.0,3.0,1.0
2272,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9660531840144131,0.0,0.020413637161254883,4.0,3.0,1.0
2273,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9335369842186674,0.0,0.024373292922973633,5.0,4.0,1.0
2274,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9418144572617602,0.0,0.02750229835510254,5.0,4.0,1.0
2275,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9523506671165501,0.0,0.02076244354248047,4.0,3.0,1.0
2276,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9470888789931883,0.0,0.02040243148803711,4.0,3.0,1.0
2277,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9772302429769814,0.0,0.020505189895629883,4.0,3.0,1.0
2278,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9682091742148774,0.0,0.0205228328704834,4.0,3.0,1.0
2279,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9451943772471383,0.0,0.021088600158691406,4.0,3.0,1.0
2280,explaGraphs,osrcd,support,support,7,6,7,6,16,1,0.9428119788121861,0.0,0.050252676010131836,7.0,6.0,1.0
2281,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9464440565462974,0.0,0.0218045711517334,4.0,3.0,1.0
2282,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9446907514090315,0.0,0.021533966064453125,4.0,3.0,1.0
2283,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9424548429877375,0.0,0.024853229522705078,5.0,4.0,1.0
2284,explaGraphs,osrcd,support,support,7,6,7,6,16,1,0.9550854563720854,0.0,0.05139303207397461,7.0,6.0,1.0
2285,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9669199504010718,0.0,0.025103092193603516,5.0,4.0,1.0
2286,explaGraphs,osrcd,counter,counter,7,6,7,6,16,1,0.9547371495453647,0.0,0.0497894287109375,7.0,6.0,1.0
2287,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9770344030579816,0.0,0.02606797218322754,5.0,4.0,1.0
2288,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9486761773299691,0.0,0.03245043754577637,6.0,5.0,1.0
2289,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9487415446613543,0.0,0.02473616600036621,5.0,4.0,1.0
2290,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9605835738960979,0.0,0.0273592472076416,5.0,4.0,1.0
2291,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.9621075947351455,0.0,0.037012577056884766,6.0,5.0,1.0
2292,explaGraphs,osrcd,counter,counter,7,6,7,6,16,1,0.9426608800808468,0.0,0.05171012878417969,7.0,6.0,1.0
2293,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9426464085668204,0.0,0.02521681785583496,5.0,4.0,1.0
2294,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9574242722491636,0.0,0.028878211975097656,4.0,3.0,1.0
2295,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9709051456414286,0.0,0.020588397979736328,4.0,3.0,1.0
2296,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.955168952839309,0.0,0.03720426559448242,6.0,5.0,1.0
2297,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9426472127490491,0.0,0.024593353271484375,5.0,4.0,1.0
2298,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9373149360446316,0.0,0.025241613388061523,4.0,3.0,1.0
2299,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9770759546285084,0.0,0.022691965103149414,4.0,3.0,1.0
2300,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9761924309792812,0.0,0.020388364791870117,4.0,3.0,1.0
2301,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9427644999579096,0.0,0.02714371681213379,5.0,4.0,1.0
2302,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9716490367579644,0.0,0.026857614517211914,5.0,4.0,1.0
2303,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9634132918828936,0.0,0.020543575286865234,4.0,3.0,1.0
2304,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9486317998791576,0.0,0.027409076690673828,5.0,4.0,1.0
2305,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.9593410080256463,0.0,0.036995649337768555,6.0,5.0,1.0
2306,explaGraphs,osrcd,support,support,7,7,7,7,17,1,0.9502924720841539,0.0,0.054177284240722656,7.0,7.0,1.0
2307,explaGraphs,osrcd,support,support,8,7,8,7,21,1,0.9466502842448806,0.0,0.07265543937683105,8.0,7.0,1.0
2308,explaGraphs,osrcd,counter,counter,5,5,5,5,9,1,0.9420577139076445,0.0,0.029473066329956055,5.0,5.0,1.0
2309,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9633907770230823,0.0,0.021223068237304688,4.0,3.0,1.0
2310,explaGraphs,osrcd,counter,counter,5,5,5,5,8,1,0.9425541042581441,0.0,0.028471708297729492,5.0,5.0,1.0
2311,explaGraphs,osrcd,support,support,7,6,7,6,17,1,0.9533051231580101,0.0,0.053330183029174805,7.0,6.0,1.0
2312,explaGraphs,osrcd,support,support,5,4,5,4,9,1,0.965873708690316,0.0,0.029467344284057617,5.0,4.0,1.0
2313,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.9269038817876428,0.0,0.03754997253417969,6.0,5.0,1.0
2314,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.93604914381694,0.0,0.021009445190429688,4.0,3.0,1.0
2315,explaGraphs,osrcd,support,support,5,5,5,5,9,1,0.9610009185546591,0.0,0.02953171730041504,5.0,5.0,1.0
2316,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9455122847054465,0.0,0.021729230880737305,4.0,3.0,1.0
2317,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9479615509439875,0.0,0.023975849151611328,5.0,4.0,1.0
2318,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9488566920133762,0.0,0.02219676971435547,4.0,3.0,1.0
2319,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9633377804472554,0.0,0.019843339920043945,4.0,3.0,1.0
2320,explaGraphs,osrcd,support,support,6,5,6,5,13,1,0.9579038209358626,0.0,0.03935885429382324,6.0,5.0,1.0
2321,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9488567511135755,0.0,0.02475738525390625,5.0,4.0,1.0
2322,explaGraphs,osrcd,counter,counter,7,7,7,7,17,1,0.9660662642680681,0.0,0.054358720779418945,7.0,7.0,1.0
2323,explaGraphs,osrcd,counter,counter,5,4,5,4,9,1,0.9383232907434333,0.0,0.029489517211914062,5.0,4.0,1.0
2324,explaGraphs,osrcd,counter,counter,6,6,6,6,13,1,0.9872757312810881,0.0,0.040563344955444336,6.0,6.0,1.0
2325,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.961156490349852,0.0,0.022083282470703125,4.0,3.0,1.0
2326,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9583465331727059,0.0,0.032711029052734375,6.0,5.0,1.0
2327,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.929267843308252,0.0,0.021307945251464844,4.0,3.0,1.0
2328,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9718778516513163,0.0,0.021088838577270508,4.0,3.0,1.0
2329,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9441914530033328,0.0,0.024404525756835938,5.0,4.0,1.0
2330,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9458790128246105,0.0,0.02093648910522461,4.0,3.0,1.0
2331,explaGraphs,osrcd,support,support,4,4,4,4,5,1,0.9646029710129905,0.0,0.02189040184020996,4.0,4.0,1.0
2332,explaGraphs,osrcd,counter,counter,5,5,5,5,9,1,0.9283029311600188,0.0,0.029193639755249023,5.0,5.0,1.0
2333,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9358505126112032,0.0,0.027561426162719727,5.0,4.0,1.0
2334,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9723018909414123,0.0,0.018917322158813477,4.0,3.0,1.0
2335,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9704478200947808,0.0,0.020351409912109375,4.0,3.0,1.0
2336,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9155868629028379,0.0,0.020318984985351562,4.0,3.0,1.0
2337,explaGraphs,osrcd,support,support,7,6,7,6,17,1,0.9426140472126305,0.0,0.05326247215270996,7.0,6.0,1.0
2338,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9565686047300701,0.0,0.021871566772460938,4.0,3.0,1.0
2339,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.973390855204479,0.0,0.019567489624023438,4.0,3.0,1.0
2340,explaGraphs,osrcd,counter,counter,7,6,7,6,14,1,0.9222872771041103,0.0,0.04767656326293945,7.0,6.0,1.0
2341,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9740378493388359,0.0,0.020397424697875977,4.0,3.0,1.0
2342,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9673725445497208,0.0,0.027431011199951172,5.0,4.0,1.0
2343,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9431146480544317,0.0,0.033416748046875,6.0,5.0,1.0
2344,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9478371126357483,0.0,0.021544456481933594,4.0,3.0,1.0
2345,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.9569778080934248,0.0,0.03760528564453125,6.0,5.0,1.0
2346,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9845133899586966,0.0,0.024688005447387695,5.0,4.0,1.0
2347,explaGraphs,osrcd,support,support,5,5,5,5,9,1,0.955565405621973,0.0,0.029183626174926758,5.0,5.0,1.0
2348,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9570588191234802,0.0,0.020602703094482422,4.0,3.0,1.0
2349,explaGraphs,osrcd,support,support,4,4,4,4,5,1,0.9487981634674054,0.0,0.022094011306762695,4.0,4.0,1.0
2350,explaGraphs,osrcd,counter,counter,5,5,5,5,9,1,0.9508150002066031,0.0,0.029596328735351562,5.0,5.0,1.0
2351,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.9580969422051488,0.0,0.03671550750732422,6.0,5.0,1.0
2352,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.94764693913598,0.0,0.0277099609375,5.0,4.0,1.0
2353,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.914933100114005,0.0,0.03328847885131836,6.0,5.0,1.0
2354,explaGraphs,osrcd,counter,counter,9,8,9,8,22,1,0.9574964391508326,0.0,0.09688305854797363,9.0,8.0,1.0
2355,explaGraphs,osrcd,counter,counter,5,4,5,4,9,1,0.922147566670603,0.0,0.030050039291381836,5.0,4.0,1.0
2356,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.949870553189818,0.0,0.02442312240600586,5.0,4.0,1.0
2357,explaGraphs,osrcd,counter,counter,6,5,6,5,12,1,0.944852168637699,0.0,0.037430763244628906,6.0,5.0,1.0
2358,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9659950819896225,0.0,0.020921945571899414,4.0,3.0,1.0
2359,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9702858635874113,0.0,0.019945621490478516,4.0,3.0,1.0
2360,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9635041268660804,0.0,0.01939558982849121,4.0,3.0,1.0
2361,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9724773630986665,0.0,0.021313905715942383,4.0,3.0,1.0
2362,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9457755290917356,0.0,0.02440023422241211,5.0,4.0,1.0
2363,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9322164123508964,0.0,0.03292036056518555,6.0,5.0,1.0
2364,explaGraphs,osrcd,counter,counter,4,4,4,4,5,1,0.9762300309668976,0.0,0.022009611129760742,4.0,4.0,1.0
2365,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.972487562391734,0.0,0.023903608322143555,5.0,4.0,1.0
2366,explaGraphs,osrcd,counter,counter,7,6,7,6,16,1,0.9539108513088277,0.0,0.051023244857788086,7.0,6.0,1.0
2367,explaGraphs,osrcd,counter,counter,7,6,7,6,17,1,0.9722530102198299,0.0,0.05371379852294922,7.0,6.0,1.0
2368,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9622445579807978,0.0,0.02597784996032715,5.0,4.0,1.0
2369,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9510537787591596,0.0,0.021245718002319336,4.0,3.0,1.0
2370,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9573586655233018,0.0,0.021471261978149414,4.0,3.0,1.0
2371,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9513513903754867,0.0,0.020815610885620117,4.0,3.0,1.0
2372,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.932530074597518,0.0,0.03263211250305176,6.0,5.0,1.0
2373,explaGraphs,osrcd,counter,counter,7,6,7,6,14,1,0.933672825665332,0.0,0.052446842193603516,7.0,6.0,1.0
2374,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9670601373603318,0.0,0.03325843811035156,6.0,5.0,1.0
2375,explaGraphs,osrcd,support,support,8,7,8,7,18,1,0.9445230281374369,0.0,0.06822085380554199,8.0,7.0,1.0
2376,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9510628704471065,0.0,0.03604245185852051,6.0,5.0,1.0
2377,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9337127659359629,0.0,0.02089238166809082,4.0,3.0,1.0
2378,explaGraphs,osrcd,support,support,8,7,8,7,18,1,0.9498204921559126,0.0,0.06481170654296875,8.0,7.0,1.0
2379,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9595179806595385,0.0,0.02115607261657715,4.0,3.0,1.0
2380,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9815942659871957,0.0,0.022563695907592773,5.0,4.0,1.0
2381,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9644153600515177,0.0,0.024316072463989258,5.0,4.0,1.0
2382,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9634546069876045,0.0,0.023960351943969727,5.0,4.0,1.0
2383,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9732896850456153,0.0,0.02373361587524414,5.0,4.0,1.0
2384,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.944059577220136,0.0,0.027376413345336914,5.0,4.0,1.0
2385,explaGraphs,osrcd,counter,counter,9,8,9,8,22,1,0.9430638752190352,0.0,0.09773635864257812,9.0,8.0,1.0
2386,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9399241829261217,0.0,0.033718109130859375,6.0,5.0,1.0
2387,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.963807511718736,0.0,0.021579504013061523,4.0,3.0,1.0
2388,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9769528276855343,0.0,0.03267979621887207,6.0,5.0,1.0
2389,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9599368016796509,0.0,0.024144411087036133,5.0,4.0,1.0
2390,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9561241480052266,0.0,0.023772239685058594,5.0,4.0,1.0
2391,explaGraphs,osrcd,support,support,5,4,5,4,9,1,0.9591738529614937,0.0,0.028987884521484375,5.0,4.0,1.0
2392,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.954675289050191,0.0,0.027293682098388672,5.0,4.0,1.0
2393,explaGraphs,osrcd,counter,counter,9,8,9,8,22,1,0.9519381490921668,0.0,0.0950469970703125,9.0,8.0,1.0
2394,explaGraphs,osrcd,counter,counter,7,6,7,6,14,1,0.9527811225859955,0.0,0.04696059226989746,7.0,6.0,1.0
2395,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9348580675591903,0.0,0.020411014556884766,4.0,3.0,1.0
2396,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9611848945603302,0.0,0.02063584327697754,4.0,3.0,1.0
2397,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9770179172033528,0.0,0.022635698318481445,5.0,4.0,1.0
2398,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9410882574613876,0.0,0.02656102180480957,4.0,3.0,1.0
2399,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9784163776489238,0.0,0.0240480899810791,5.0,4.0,1.0
2400,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9778775425899762,0.0,0.019501686096191406,4.0,3.0,1.0
2401,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9570638935597473,0.0,0.027919769287109375,5.0,4.0,1.0
2402,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9660872911129427,0.0,0.020101308822631836,4.0,3.0,1.0
2403,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9669482381671326,0.0,0.02150559425354004,4.0,3.0,1.0
2404,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.948433504990814,0.0,0.04581785202026367,7.0,6.0,1.0
2405,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9631388188326173,0.0,0.0276186466217041,5.0,4.0,1.0
2406,explaGraphs,osrcd,counter,counter,9,8,9,8,22,1,0.958178179883952,0.0,0.09752249717712402,9.0,8.0,1.0
2407,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.95316131726897,0.0,0.02215123176574707,4.0,3.0,1.0
2408,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9563372523359396,0.0,0.024720191955566406,5.0,4.0,1.0
2409,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9572662430389175,0.0,0.03353166580200195,6.0,5.0,1.0
2410,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.952741588695615,0.0,0.03240656852722168,6.0,5.0,1.0
2411,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.953689003408407,0.0,0.02143716812133789,4.0,3.0,1.0
2412,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.956975684087175,0.0,0.024213314056396484,5.0,4.0,1.0
2413,explaGraphs,osrcd,support,support,9,8,9,8,22,1,0.9528822907687783,0.0,0.09593439102172852,9.0,8.0,1.0
2414,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9633838670137262,0.0,0.03364419937133789,6.0,5.0,1.0
2415,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9612445213604487,0.0,0.0240476131439209,5.0,4.0,1.0
2416,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.953412089315001,0.0,0.019418716430664062,4.0,3.0,1.0
2417,explaGraphs,osrcd,counter,counter,7,6,7,6,14,1,0.9577668920629123,0.0,0.04611682891845703,7.0,6.0,1.0
2418,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9596770017989437,0.0,0.02090907096862793,4.0,3.0,1.0
2419,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9593274110405353,0.0,0.03225064277648926,6.0,5.0,1.0
2420,explaGraphs,osrcd,support,support,8,7,8,7,18,1,0.9313588888111196,0.0,0.06447267532348633,8.0,7.0,1.0
2421,explaGraphs,osrcd,counter,counter,8,7,8,7,18,1,0.9714593421674681,0.0,0.06618714332580566,8.0,7.0,1.0
2422,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9624803825594349,0.0,0.024451732635498047,5.0,4.0,1.0
2423,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.959671167179662,0.0,0.0461275577545166,7.0,6.0,1.0
2424,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9558628230015129,0.0,0.0209653377532959,4.0,3.0,1.0
2425,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.967353832715101,0.0,0.0250399112701416,5.0,4.0,1.0
2426,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9353815018078064,0.0,0.020717382431030273,4.0,3.0,1.0
2427,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9604875993604217,0.0,0.032385826110839844,6.0,5.0,1.0
2428,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9317301818279586,0.0,0.02424478530883789,5.0,4.0,1.0
2429,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9511694583532894,0.0,0.032639503479003906,6.0,5.0,1.0
2430,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9408895501324233,0.0,0.02065730094909668,4.0,3.0,1.0
2431,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9621644741690073,0.0,0.02427077293395996,5.0,4.0,1.0
2432,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9603771395641753,0.0,0.04631328582763672,7.0,6.0,1.0
2433,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9529873578948767,0.0,0.02124953269958496,4.0,3.0,1.0
2434,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9445942634606664,0.0,0.02399754524230957,5.0,4.0,1.0
2435,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9281714579626341,0.0,0.02435302734375,5.0,4.0,1.0
2436,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9443494877956151,0.0,0.03291893005371094,6.0,5.0,1.0
2437,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9458304570004936,0.0,0.03268003463745117,6.0,5.0,1.0
2438,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9425752864630437,0.0,0.020992755889892578,4.0,3.0,1.0
